enhancer	promoter	correlation	p.value
chr1:1014834-1015095	chr1:1310530..1310603,-	-0.0402539880517182	0.0854119498401574
chr1:1014834-1015095	chr1:1334685..1334722,-	0.0514560781706494	0.0278522961693239
chr1:1014834-1015095	chr1:1334914..1334972,+	0.00236855045540818	0.919414874581996
chr1:1014834-1015095	chr1:1335180..1335196,+	0.0548075982739801	0.0191385155453419
chr1:1014834-1015095	chr1:1342617..1342691,-	-0.151749414313293	7.04762435957113e-11
chr1:1014834-1015095	chr1:1356628..1356678,-	0.100633952978805	1.63669183960697e-05
chr1:1014834-1015095	chr1:1361245..1361298,+	0.0754588297402735	0.00124761999782752
chr1:1014834-1015095	chr1:1371047..1371119,+	0.12728972603582	4.78029318211464e-08
chr1:1014834-1015095	chr1:1407133..1407170,+	0.017986294460355	0.442290125163962
chr1:1014834-1015095	chr1:1447517..1447556,+	-0.021539352773447	0.357498425095742
chr1:1014834-1015095	chr1:1475968..1476017,-	-0.0377255724373425	0.106964067487053
chr1:1014834-1015095	chr1:1510204..1510267,-	0.000426506619523345	0.985465042151522
chr1:1014834-1015095	chr1:1535455..1535568,-	0.0826208470344232	0.000407580963351557
chr1:1014834-1015095	chr1:1551220..1551320,+	0.0430063217307652	0.0660875338417483
chr1:1014834-1015095	chr1:1567546..1567574,+	0.0419290946176519	0.0731723337168226
chr1:1014834-1015095	chr1:1567682..1567692,+	0.033200127078959	0.156042853307871
chr1:1014834-1015095	chr1:1655723..1655803,-	0.0326725275392031	0.162728806802924
chr1:1014834-1015095	chr1:1677507..1677512,-	0.0498680424746465	0.0330563656655634
chr1:1014834-1015095	chr1:1822495..1822571,-	0.0436627944888897	0.0620539939296667
chr1:1014834-1015095	chr1:1850703..1850724,-	0.136821355020958	4.30975775429342e-09
chr1:1014834-1015095	chr1:1935219..1935231,-	0.0893495029543273	0.000131229260781867
chr1:1014834-1015095	chr1:1950763..1950815,+	0.111191811333003	1.89561537869746e-06
chr1:1014834-1015095	chr1:2322973..2323005,-	0.0287777417571693	0.218894930190924
chr1:1014834-1015095	chr1:2323260..2323307,+	-0.160321971483406	5.47629332140407e-12
chr1:1014834-1015095	chr1:2343951..2344018,-	-0.0077246427975854	0.741432751325392
chr1:1014834-1015095	chr1:2398876..2398928,+	0.063605868699817	0.00653558330220753
chr1:1014834-1015095	chr1:2458026..2458056,-	0.07593295625408	0.00116177173619987
chr1:1014834-1015095	chr1:2461692..2461710,-	0.127309474323705	4.75735711146343e-08
chr1:1014834-1015095	chr1:2487990..2488033,+	0.00670948039933756	0.774423904194191
chr1:1014834-1015095	chr1:2488426..2488475,-	0.0842654070501279	0.000311263395855221
chr1:1014834-1015095	chr1:2488477..2488501,-	0.0935778219873453	6.17840502159206e-05
chr1:1014834-1015095	chr1:2518202..2518291,+	0.121877683540183	1.73784566573047e-07
chr1:1014834-1015095	chr1:2938044..2938088,+	0.0557847148635925	0.0170951622366561
chr1:1014834-1015095	chr1:2985760..2985774,+	0.0558702588437013	0.0169257293973012
chr1:1014834-1015095	chr1:3371222..3371243,+	0.195958997768028	2.85622002467326e-17
chr1:1014834-1015095	chr1:3541543..3541658,+	-0.00764041997532972	0.744152800542603
chr1:1014834-1015095	chr1:3566630..3566676,-	0.0188521269347611	0.420632468173432
chr1:1014834-1015095	chr1:3569072..3569093,+	0.121547148963311	1.87707438195267e-07
chr1:1014834-1015095	chr1:3663901..3663958,-	-0.0160148903066563	0.493907873588197
chr1:1014834-1015095	chr1:3669006..3669028,+	0.0545967774309966	0.0196063740610813
chr1:1014834-1015095	chr1:3689211..3689226,+	0.0932169037145936	6.59693694772971e-05
chr1:1014834-1015095	chr1:3713042..3713081,-	0.03557491934072	0.128502386150173
chr1:1014834-1015095	chr1:3773747..3773793,-	0.0372047453215126	0.111897916588893
chr1:1014834-1015095	chr1:3774016..3774056,+	0.0797122801984325	0.000648983035696738
chr1:1014834-1015095	chr1:3816779..3816870,-	0.0321237352008371	0.169910080083863
chr1:1014834-1015095	chr1:3816953..3816985,+	0.116094379493165	6.50097841324576e-07
chr1:1014834-1015095	chr1:4714656..4714675,+	0.0872574259835435	0.000188273562032885
chr1:1014834-1015095	chr1:6052463..6052542,-	0.0774767861550094	0.000918600446140567
chr1:1014834-1015095	chr1:6240325..6240416,-	0.103131299036339	1.00103624854163e-05
chr1:1014834-1015095	chr1:6259641..6259690,-	0.00956556359288027	0.68283731991252
chr1:1014834-1015095	chr1:6266137..6266204,+	0.0444577227349485	0.0574444102872356
chr1:1014834-1015095	chr1:6296005..6296070,-	-0.0535242091116538	0.0221443902575909
chr1:1014834-1015095	chr1:6304233..6304243,+	0.107464601204912	4.15253830889007e-06
chr1:1014834-1015095	chr1:6321111..6321174,-	0.0527494426975963	0.0241510165510338
chr1:1014834-1015095	chr1:6453426..6453447,-	0.0055637897479568	0.812149088663339
chr1:1014834-1015095	chr1:6479968..6479986,-	0.186064584891233	1.07739835843719e-15
chr1:1014834-1015095	chr1:6484829..6484843,+	0.185877120187426	1.15192189254486e-15
chr1:1014834-1015095	chr1:6526192..6526250,-	0.049306498114519	0.035085711565721
chr1:1014834-1015095	chr1:6614565..6614602,-	-0.045414146723734	0.0522790450344464
chr1:1014834-1015095	chr1:6615468..6615485,+	-0.0299843529113266	0.200177971905668
chr1:1014834-1015095	chr1:6640046..6640101,+	0.0824904831180122	0.000416300326380205
chr1:1014834-1015095	chr1:6662919..6662936,-	0.0203365823769626	0.38498387798677
chr1:1014834-1015095	chr1:6673782..6673830,+	0.0329933730950589	0.158637673407102
chr1:1014834-1015095	chr1:6685228..6685270,+	-0.0258420412840279	0.269590695479137
chr1:1014834-1015095	chr1:6761855..6761892,-	0.0236472242995156	0.312393374638761
chr1:1014834-1015095	chr1:6845497..6845561,+	0.0953884488173274	4.43141693646499e-05
chr1:1014834-1015095	chr1:7831323..7831414,+	0.0260465362852263	0.265818016109004
chr1:1014834-1015095	chr1:7844312..7844411,+	0.112500146901996	1.4308377796474e-06
chr1:1014834-1015095	chr1:8021713..8021788,+	-0.0623043802103655	0.00772478838163402
chr1:1014834-1015095	chr1:8086360..8086378,-	0.0330400390779267	0.158049169132636
chr1:1014834-1015095	chr1:8378140..8378187,+	-0.0580713372673425	0.0130440657373605
chr1:1014834-1015095	chr1:8877692..8877732,-	0.135137256405646	6.67537325503004e-09
chr1:1014834-1015095	chr1:8938736..8938756,-	0.0121352699850581	0.604202209699631
chr1:1014834-1015095	chr1:9005917..9005935,+	0.00929940135749259	0.691201716529926
chr1:1014834-1015095	chr1:9086445..9086485,-	-0.0201147670624647	0.390190219327485
chr1:1060905-1061095	chr1:713985..714054,-	0.0463570050328694	0.0475726672651881
chr1:1060905-1061095	chr1:762885..762905,-	-0.0206248583018736	0.378281363813611
chr1:1060905-1061095	chr1:763033..763058,+	-0.0389421848307269	0.0961095989328902
chr1:1060905-1061095	chr1:763094..763106,+	0.00758169932571496	0.746051125921138
chr1:1060905-1061095	chr1:894620..894659,-	0.0585502614424684	0.0123120107041084
chr1:1060905-1061095	chr1:895930..896033,+	-0.00684330154431459	0.770050112157431
chr1:1060905-1061095	chr1:901847..901907,+	0.050291564206732	0.0315930038926459
chr1:1060905-1061095	chr1:917466..917485,-	-0.0384252092353093	0.100609245066724
chr1:1060905-1061095	chr1:935467..935484,-	0.0386239577169381	0.0988599243318202
chr1:1060905-1061095	chr1:948866..948885,+	0.0282179026854259	0.227993264371727
chr1:1060905-1061095	chr1:955448..955508,+	0.0628783659228819	0.00717829618535251
chr1:1060905-1061095	chr1:1009683..1009688,-	0.148779482033481	1.65248210039223e-10
chr1:1060905-1061095	chr1:1051455..1051495,-	0.0403057608294689	0.0850103230318464
chr1:1060905-1061095	chr1:1141900..1141911,-	0.0117999095638659	0.614232667423364
chr1:1060905-1061095	chr1:1141927..1141985,-	0.0293446104586773	0.209950862063846
chr1:1060905-1061095	chr1:1149526..1149539,-	-0.0601523548222068	0.0101204463900875
chr1:1060905-1061095	chr1:1167346..1167392,-	-0.023915266469427	0.306938628890215
chr1:1060905-1061095	chr1:1167594..1167668,+	0.0139445681458186	0.551402670353166
chr1:1060905-1061095	chr1:1209195..1209254,-	0.0361693484549839	0.122237633881352
chr1:1060905-1061095	chr1:1243252..1243318,-	-0.0160615985847459	0.492648751994489
chr1:1060905-1061095	chr1:1243966..1244033,+	0.0802401008161559	0.000597106281570248
chr1:1060905-1061095	chr1:1260011..1260064,-	0.0140472586019498	0.548475209405736
chr1:1060905-1061095	chr1:1260169..1260242,+	0.00103526044780512	0.964728801156046
chr1:1060905-1061095	chr1:1266654..1266669,+	0.0834571237065102	0.000355576587371454
chr1:1060905-1061095	chr1:1284748..1284809,-	0.0575643655387606	0.013860652569233
chr1:1060905-1061095	chr1:1310530..1310603,-	0.0506466194217541	0.0304093310286468
chr1:1060905-1061095	chr1:1334685..1334722,-	0.0207103380982974	0.376307813938869
chr1:1060905-1061095	chr1:1334914..1334972,+	0.0328507225315993	0.160446915922069
chr1:1060905-1061095	chr1:1335180..1335196,+	0.0235349822676535	0.314696377818364
chr1:1060905-1061095	chr1:1342617..1342691,-	0.0398794497959872	0.0883632728776684
chr1:1060905-1061095	chr1:1356628..1356678,-	-0.0195655933133767	0.403262911906323
chr1:1060905-1061095	chr1:1361245..1361298,+	0.00621632774869378	0.790602875842025
chr1:1060905-1061095	chr1:1371047..1371119,+	0.0855764509509784	0.000250208819491274
chr1:1060905-1061095	chr1:1407133..1407170,+	0.0331315952999514	0.156899357115055
chr1:1060905-1061095	chr1:1447517..1447556,+	0.0413390718871732	0.0773087927658229
chr1:1060905-1061095	chr1:1475968..1476017,-	-0.0867643840469381	0.000204758460404202
chr1:1060905-1061095	chr1:1510204..1510267,-	0.0737472900330098	0.00160856073469575
chr1:1060905-1061095	chr1:1535455..1535568,-	0.0792517298402264	0.000697638645892212
chr1:1060905-1061095	chr1:1551220..1551320,+	-0.0387445635905838	0.0978102730170735
chr1:1060905-1061095	chr1:1567546..1567574,+	0.0116720977442777	0.61807465226676
chr1:1060905-1061095	chr1:1567682..1567692,+	-0.0134175547652659	0.566546199287364
chr1:1060905-1061095	chr1:1655723..1655803,-	-0.0137808884781018	0.556084595599661
chr1:1060905-1061095	chr1:1677507..1677512,-	0.0381462612684312	0.103105931874751
chr1:1060905-1061095	chr1:1822495..1822571,-	-0.0636561573157912	0.0064931280778138
chr1:1060905-1061095	chr1:1850703..1850724,-	0.11883768552816	3.50376831068536e-07
chr1:1060905-1061095	chr1:1935219..1935231,-	0.028696754124656	0.220194750744474
chr1:1060905-1061095	chr1:1950763..1950815,+	0.0479880022174383	0.0402718991515925
chr1:1060905-1061095	chr1:2322973..2323005,-	0.0788585908438695	0.000741830127765264
chr1:1060905-1061095	chr1:2323260..2323307,+	-0.00499315616475872	0.831108700232727
chr1:1060905-1061095	chr1:2343951..2344018,-	0.0535447263131204	0.0220932818543991
chr1:1060905-1061095	chr1:2398876..2398928,+	-0.00232631466927041	0.920847099290831
chr1:1060905-1061095	chr1:2458026..2458056,-	-0.0143700558682051	0.539323269534872
chr1:1060905-1061095	chr1:2461692..2461710,-	0.0265173648831736	0.257270381528644
chr1:1060905-1061095	chr1:2487990..2488033,+	-0.0863669601736357	0.000219022551994914
chr1:1060905-1061095	chr1:2488426..2488475,-	-0.0399354789875936	0.0879166139472224
chr1:1060905-1061095	chr1:2488477..2488501,-	0.00985413028359438	0.673812634021816
chr1:1060905-1061095	chr1:2518202..2518291,+	0.0144111270755108	0.538164324688915
chr1:1060905-1061095	chr1:2938044..2938088,+	0.0154218748089512	0.510042375528831
chr1:1060905-1061095	chr1:2985760..2985774,+	0.0394541398260974	0.0918136881746793
chr1:1060905-1061095	chr1:3371222..3371243,+	0.144642891277601	5.26523264883277e-10
chr1:1060905-1061095	chr1:3541543..3541658,+	0.00243480291110812	0.91716876729552
chr1:1060905-1061095	chr1:3566630..3566676,-	0.00841594439353252	0.719231234518724
chr1:1060905-1061095	chr1:3569072..3569093,+	0.10941701346299	2.76242651419995e-06
chr1:1060905-1061095	chr1:3663901..3663958,-	-0.0550336334925062	0.0186477536148683
chr1:1060905-1061095	chr1:3669006..3669028,+	-0.0106650881254974	0.648704030799393
chr1:1060905-1061095	chr1:3689211..3689226,+	0.0359483550637004	0.124538259864895
chr1:1060905-1061095	chr1:3713042..3713081,-	0.0295568344914477	0.206671331116027
chr1:1060905-1061095	chr1:3773747..3773793,-	0.0333109244889023	0.154665621786036
chr1:1060905-1061095	chr1:3774016..3774056,+	0.082262929878511	0.000431938563262454
chr1:1060905-1061095	chr1:3816779..3816870,-	0.0655510843031379	0.00506336029226913
chr1:1060905-1061095	chr1:3816953..3816985,+	0.0394043983006588	0.0922241971745848
chr1:1060905-1061095	chr1:4714656..4714675,+	-0.017523962480842	0.45411103000771
chr1:1060905-1061095	chr1:6052463..6052542,-	0.0427925246485154	0.0674468550634143
chr1:1060905-1061095	chr1:6240325..6240416,-	0.0218930642109474	0.349656337689179
chr1:1060905-1061095	chr1:6259641..6259690,-	-0.0344024746380265	0.141586634774729
chr1:1060905-1061095	chr1:6266137..6266204,+	0.0624797668992701	0.00755397665315509
chr1:1060905-1061095	chr1:6296005..6296070,-	0.0566406631080842	0.0154649961023736
chr1:1060905-1061095	chr1:6304233..6304243,+	0.0231748510241826	0.322160719375979
chr1:1060905-1061095	chr1:6321111..6321174,-	0.0393391620285345	0.0927648132190362
chr1:1060905-1061095	chr1:6453426..6453447,-	-0.00568968105044279	0.807980643716362
chr1:1060905-1061095	chr1:6479968..6479986,-	0.0533875881762669	0.0224873405574628
chr1:1060905-1061095	chr1:6484829..6484843,+	0.0702390614416565	0.00266531098335613
chr1:1060905-1061095	chr1:6526192..6526250,-	-0.0225092069729571	0.336258686743626
chr1:1060905-1061095	chr1:6614565..6614602,-	0.0451622343126942	0.0536003950852874
chr1:1060905-1061095	chr1:6615468..6615485,+	0.0114169799238855	0.625774620755462
chr1:1060905-1061095	chr1:6640046..6640101,+	0.000719389554138486	0.975486357590046
chr1:1060905-1061095	chr1:6662919..6662936,-	0.0216297549103689	0.355483682515508
chr1:1060905-1061095	chr1:6673782..6673830,+	0.0256891079579276	0.272436007383614
chr1:1060905-1061095	chr1:6685228..6685270,+	0.00659835337923414	0.778061415805449
chr1:1060905-1061095	chr1:6761855..6761892,-	0.000870475046105279	0.970340190728073
chr1:1060905-1061095	chr1:6845497..6845561,+	-0.0508772323433248	0.0296610826642328
chr1:1060905-1061095	chr1:7831323..7831414,+	-0.072084873800792	0.00204886127383708
chr1:1060905-1061095	chr1:7844312..7844411,+	0.0154312020391593	0.509786488884753
chr1:1060905-1061095	chr1:8021713..8021788,+	-0.0190715807349284	0.415243607443337
chr1:1060905-1061095	chr1:8086360..8086378,-	0.0970945579940449	3.22258778289415e-05
chr1:1060905-1061095	chr1:8378140..8378187,+	-0.068027556645625	0.00362458392000674
chr1:1060905-1061095	chr1:8877692..8877732,-	0.0213035393193915	0.362787592021743
chr1:1060905-1061095	chr1:8938736..8938756,-	0.0374778108599151	0.109289225854753
chr1:1060905-1061095	chr1:9005917..9005935,+	-0.0111990093743741	0.632385915895832
chr1:1060905-1061095	chr1:9086445..9086485,-	-0.0151241593447809	0.518245150090772
chr1:1063914-1064111	chr1:713985..714054,-	0.0132097305131821	0.572572263341532
chr1:1063914-1064111	chr1:762885..762905,-	0.0351659400265919	0.132955497925757
chr1:1063914-1064111	chr1:763033..763058,+	-0.0779594293914842	0.0008528447142873
chr1:1063914-1064111	chr1:763094..763106,+	-0.000579448549050357	0.980253843244827
chr1:1063914-1064111	chr1:894620..894659,-	-0.00452676454613146	0.846678631107163
chr1:1063914-1064111	chr1:895930..896033,+	-0.0291926865930502	0.212321573132302
chr1:1063914-1064111	chr1:901847..901907,+	0.0670575175047939	0.00413684340154785
chr1:1063914-1064111	chr1:917466..917485,-	0.040204023993781	0.0858009974359842
chr1:1063914-1064111	chr1:935467..935484,-	0.103064802863077	1.01437506776858e-05
chr1:1063914-1064111	chr1:948866..948885,+	-0.0895174415679122	0.000127438515397496
chr1:1063914-1064111	chr1:955448..955508,+	0.134042827156029	8.84547677969626e-09
chr1:1063914-1064111	chr1:1009683..1009688,-	0.148481813876384	1.79815108211302e-10
chr1:1063914-1064111	chr1:1051455..1051495,-	0.0390258812596223	0.0953964956072841
chr1:1063914-1064111	chr1:1141900..1141911,-	0.0136807707477664	0.558957903187798
chr1:1063914-1064111	chr1:1141927..1141985,-	0.0453999093018043	0.05235299169747
chr1:1063914-1064111	chr1:1149526..1149539,-	0.0394685767553999	0.0916948175403697
chr1:1063914-1064111	chr1:1167346..1167392,-	0.0859114837545881	0.000236514983886011
chr1:1063914-1064111	chr1:1167594..1167668,+	-0.0222537648481824	0.341772555564621
chr1:1063914-1064111	chr1:1209195..1209254,-	-0.00154917400321901	0.947241114053094
chr1:1063914-1064111	chr1:1243252..1243318,-	0.0135986051938358	0.56132136546502
chr1:1063914-1064111	chr1:1243966..1244033,+	-0.00997847177341981	0.669938276604861
chr1:1063914-1064111	chr1:1260011..1260064,-	0.0471631073677248	0.0438361153438586
chr1:1063914-1064111	chr1:1260169..1260242,+	0.0238199363273624	0.308871361496289
chr1:1063914-1064111	chr1:1266654..1266669,+	0.0447440346311285	0.0558554409799029
chr1:1063914-1064111	chr1:1284748..1284809,-	0.048761162092854	0.0371572460276853
chr1:1063914-1064111	chr1:1310530..1310603,-	-0.0131740788480503	0.573609065347505
chr1:1063914-1064111	chr1:1334685..1334722,-	0.0573473725067367	0.0142237322238544
chr1:1063914-1064111	chr1:1334914..1334972,+	-0.00601562017468572	0.797213874570941
chr1:1063914-1064111	chr1:1335180..1335196,+	0.0167240069468241	0.474978644051341
chr1:1063914-1064111	chr1:1342617..1342691,-	-0.0279193138546072	0.232954471496131
chr1:1063914-1064111	chr1:1356628..1356678,-	0.0819212355743547	0.000456453111199555
chr1:1063914-1064111	chr1:1361245..1361298,+	0.0101384007999186	0.664967930427133
chr1:1063914-1064111	chr1:1371047..1371119,+	0.0954471031687877	4.38353362862906e-05
chr1:1063914-1064111	chr1:1407133..1407170,+	0.00792154058827021	0.735086400590644
chr1:1063914-1064111	chr1:1447517..1447556,+	-0.00854875038686178	0.714992404742928
chr1:1063914-1064111	chr1:1475968..1476017,-	0.0617865324651483	0.00824948850626372
chr1:1063914-1064111	chr1:1510204..1510267,-	0.046519007845298	0.046800966281381
chr1:1063914-1064111	chr1:1535455..1535568,-	-0.00911723253517328	0.696948403715965
chr1:1063914-1064111	chr1:1551220..1551320,+	0.0565135176458051	0.0156981539813822
chr1:1063914-1064111	chr1:1567546..1567574,+	0.102323154901389	1.17511478111842e-05
chr1:1063914-1064111	chr1:1567682..1567692,+	0.0749407929589808	0.0013480845104204
chr1:1063914-1064111	chr1:1655723..1655803,-	0.027205566189798	0.245122471177926
chr1:1063914-1064111	chr1:1677507..1677512,-	0.00108487129873226	0.963039746296575
chr1:1063914-1064111	chr1:1822495..1822571,-	0.00211112993266198	0.928147946156472
chr1:1063914-1064111	chr1:1850703..1850724,-	0.0882620581382803	0.00015846512485276
chr1:1063914-1064111	chr1:1935219..1935231,-	0.0423183037380088	0.0705440820797662
